name;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
'unknown';0.010000;0;2.129012e-01;1.221825e-01
'unknown';0.020000;0;4.294480e-01;1.449076e-01
'unknown';0.030000;4.007414e+01;6.652707e-01;1.450977e-01
'unknown';0.040000;7.981774e+01;7.027326e-01;1.826522e-01
'unknown';0.050000;7.981774e+01;7.135323e-01;1.404933e-01
'unknown';0.060000;3.974360e+01;7.026823e-01;1.650373e-01
'unknown';0.070000;0;6.833865e-01;1.444453e-01
'unknown';0.080000;0;6.839016e-01;1.704213e-01
'unknown';0.090000;0;6.810692e-01;1.562142e-01
'unknown';0.100000;0;6.656283e-01;1.722413e-01
'unknown';0.110000;0;6.493494e-01;1.569268e-01
'unknown';0.120000;0;6.505092e-01;1.408349e-01
'unknown';0.130000;0;6.628733e-01;1.065246e-01
'unknown';0.140000;0;6.799088e-01;1.114744e-01
'unknown';0.150000;0;6.777494e-01;1.590676e-01
'unknown';0.160000;0;6.709886e-01;1.435058e-01
'unknown';0.170000;0;6.712976e-01;1.254538e-01
'unknown';0.180000;0;6.773160e-01;8.236983e-02
'unknown';0.190000;0;6.897402e-01;1.465647e-01
'unknown';0.200000;0;6.804352e-01;1.490055e-01
'unknown';0.210000;0;7.014694e-01;1.572096e-01
'unknown';0.220000;0;6.973509e-01;1.450861e-01
'unknown';0.230000;0;7.064419e-01;1.591627e-01
'unknown';0.240000;4.389596e+01;6.930819e-01;1.386417e-01
'unknown';0.250000;8.685622e+01;6.983854e-01;1.188790e-01
'unknown';0.260000;8.685622e+01;6.960561e-01;1.520519e-01
'unknown';0.270000;4.296027e+01;6.909541e-01;1.846843e-01
'unknown';0.280000;0;6.883078e-01;2.061013e-01
'unknown';0.290000;0;6.916817e-01;2.135803e-01
'unknown';0.300000;0;6.866791e-01;1.996354e-01
'unknown';0.310000;0;4.544865e-01;1.846890e-01
'unknown';0.320000;3.251510e+01;4.792841e-01;1.508078e-01
'unknown';0.330000;6.460691e+01;5.209178e-01;1.723375e-01
'unknown';0.340000;9.643876e+01;7.919658e-01;1.872126e-01
'unknown';0.350000;9.560746e+01;8.105342e-01;2.016979e-01
'unknown';0.360000;9.502075e+01;8.146771e-01;1.857104e-01
'unknown';0.370000;9.445984e+01;8.126227e-01;2.056312e-01
'unknown';0.380000;9.352920e+01;8.029659e-01;3.248116e-01
'unknown';0.390000;9.245264e+01;7.878725e-01;4.802071e-01
'unknown';0.400000;9.230149e+01;7.760407e-01;6.631784e-01
'unknown';0.410000;9.298258e+01;7.659678e-01;5.291386e-01
'unknown';0.420000;9.271979e+01;7.580619e-01;5.639298e-01
'unknown';0.430000;9.135480e+01;7.608884e-01;4.449715e-01
'unknown';0.440000;8.915176e+01;7.680926e-01;4.832977e-01
'unknown';0.450000;8.773344e+01;7.848700e-01;7.021908e-01
'unknown';0.460000;8.640476e+01;7.919483e-01;6.859290e-01
'unknown';0.470000;8.531838e+01;7.999236e-01;7.012845e-01
'unknown';0.480000;8.449819e+01;8.053421e-01;6.271974e-01
'unknown';0.490000;8.381571e+01;8.056418e-01;6.720616e-01
'unknown';0.500000;8.319303e+01;8.042867e-01;8.422562e-01
'unknown';0.510000;8.241013e+01;8.015558e-01;5.347033e-01
'unknown';0.520000;8.143976e+01;8.000877e-01;4.145277e-01
'unknown';0.530000;8.035211e+01;7.986622e-01;3.535498e-01
'unknown';0.540000;7.940266e+01;7.966308e-01;4.183210e-01
'unknown';0.550000;7.880466e+01;7.961971e-01;5.412576e-01
'unknown';0.560000;7.844845e+01;7.961655e-01;6.406010e-01
'unknown';0.570000;7.816375e+01;8.007500e-01;7.143955e-01
'unknown';0.580000;7.789846e+01;8.048794e-01;6.602797e-01
'unknown';0.590000;7.787794e+01;8.056483e-01;3.604005e-01
'unknown';0.600000;7.799628e+01;8.032529e-01;3.062174e-01
'unknown';0.610000;7.807256e+01;7.980006e-01;3.896883e-01
'unknown';0.620000;7.796177e+01;7.980127e-01;5.003750e-01
'unknown';0.630000;7.800077e+01;7.958058e-01;4.603786e-01
'unknown';0.640000;7.793009e+01;7.968157e-01;3.134888e-01
'unknown';0.650000;7.767031e+01;7.939649e-01;2.796388e-01
'unknown';0.660000;7.722768e+01;7.951643e-01;3.769552e-01
'unknown';0.670000;7.692047e+01;7.965991e-01;3.610635e-01
'unknown';0.680000;7.670794e+01;7.968409e-01;4.826368e-01
'unknown';0.690000;7.637017e+01;7.925901e-01;4.651017e-01
'unknown';0.700000;7.582755e+01;7.862580e-01;6.104495e-01
'unknown';0.710000;7.537293e+01;7.855846e-01;5.084226e-01
'unknown';0.720000;7.527008e+01;7.868972e-01;4.274032e-01
'unknown';0.730000;7.539976e+01;7.886350e-01;3.586328e-01
'unknown';0.740000;7.574815e+01;7.835123e-01;5.423247e-01
'unknown';0.750000;7.647412e+01;7.779343e-01;5.046731e-01
'unknown';0.760000;7.727942e+01;7.762153e-01;4.357631e-01
'unknown';0.770000;7.776752e+01;7.759399e-01;2.230316e-01
'unknown';0.780000;7.777115e+01;7.728317e-01;1.480047e-01
'unknown';0.790000;7.770824e+01;7.675068e-01;1.527375e-01
'unknown';0.800000;7.733340e+01;7.611820e-01;1.460134e-01
'unknown';0.810000;7.694253e+01;7.659779e-01;1.968060e-01
'unknown';0.820000;7.650848e+01;7.739758e-01;3.109148e-01
'unknown';0.830000;7.647164e+01;7.787126e-01;3.440022e-01
'unknown';0.840000;7.591232e+01;7.704105e-01;2.936262e-01
'unknown';0.850000;7.451679e+01;7.584408e-01;1.595674e-01
'unknown';0.860000;7.308666e+01;7.483613e-01;1.481146e-01
'unknown';0.870000;4.812303e+01;7.269168e-01;1.593580e-01
'unknown';0.880000;4.622709e+01;7.102527e-01;1.618409e-01
'unknown';0.890000;6.286521e+01;7.042503e-01;1.668777e-01
'unknown';0.900000;6.286521e+01;7.036356e-01;1.616249e-01
