name;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
'unknown';0.010000;0;2.383628e-01;1.550452e-01
'unknown';0.020000;0;4.690723e-01;1.458078e-01
'unknown';0.030000;5.548669e+01;7.103391e-01;1.411097e-01
'unknown';0.040000;1.403338e+02;7.271940e-01;1.505788e-01
'unknown';0.050000;2.251808e+02;7.536797e-01;1.262973e-01
'unknown';0.060000;2.555795e+02;7.725123e-01;1.715611e-01
'unknown';0.070000;2.574360e+02;7.920488e-01;1.704163e-01
'unknown';0.080000;2.614112e+02;8.135245e-01;2.183108e-01
'unknown';0.090000;2.670299e+02;8.341451e-01;2.080673e-01
'unknown';0.100000;2.760027e+02;8.424306e-01;2.485660e-01
'unknown';0.110000;2.870348e+02;8.385189e-01;2.497845e-01
'unknown';0.120000;2.973420e+02;8.167326e-01;3.496565e-01
'unknown';0.130000;3.212621e+02;8.114588e-01;2.627429e-01
'unknown';0.140000;3.476517e+02;8.203422e-01;2.854322e-01
'unknown';0.150000;3.796374e+02;8.485122e-01;3.374553e-01
'unknown';0.160000;3.964515e+02;8.602905e-01;7.943690e-01
'unknown';0.170000;4.163857e+02;8.622443e-01;1.060168e+00
'unknown';0.180000;4.334059e+02;8.666438e-01;1.085186e+00
'unknown';0.190000;4.528968e+02;8.730342e-01;9.199617e-01
'unknown';0.200000;4.666899e+02;8.864415e-01;7.960113e-01
'unknown';0.210000;4.784460e+02;8.970392e-01;7.978331e-01
'unknown';0.220000;4.858886e+02;9.069076e-01;7.331636e-01
'unknown';0.230000;4.889453e+02;9.107571e-01;6.495116e-01
'unknown';0.240000;4.876445e+02;9.102242e-01;6.409159e-01
'unknown';0.250000;4.784659e+02;9.033244e-01;7.654974e-01
'unknown';0.260000;4.650810e+02;8.891507e-01;9.998810e-01
'unknown';0.270000;4.407457e+02;8.682216e-01;7.826653e-01
'unknown';0.280000;4.161369e+02;8.467677e-01;5.798219e-01
'unknown';0.290000;3.629146e+02;8.102584e-01;4.913634e-01
'unknown';0.300000;2.745510e+02;7.863593e-01;6.738853e-01
'unknown';0.310000;1.935679e+02;7.562882e-01;7.612785e-01
'unknown';0.320000;1.589366e+02;7.428420e-01;1.013269e+00
'unknown';0.330000;1.721527e+02;7.451764e-01;1.260105e+00
'unknown';0.340000;1.842598e+02;7.750666e-01;1.188633e+00
'unknown';0.350000;1.817690e+02;8.159117e-01;7.831410e-01
'unknown';0.360000;1.780829e+02;8.020036e-01;5.339499e-01
'unknown';0.370000;1.645221e+02;7.608683e-01;5.072977e-01
'unknown';0.380000;1.523429e+02;7.343822e-01;4.933576e-01
'unknown';0.390000;1.413803e+02;7.631807e-01;4.630251e-01
'unknown';0.400000;1.422032e+02;7.867219e-01;4.944937e-01
'unknown';0.410000;1.430261e+02;7.783663e-01;7.266822e-01
'unknown';0.420000;1.646055e+02;7.622884e-01;5.967502e-01
'unknown';0.430000;1.508404e+02;7.503683e-01;5.222437e-01
'unknown';0.440000;1.370752e+02;7.429149e-01;2.084837e-01
'unknown';0.450000;6.835487e+01;7.108322e-01;3.853096e-01
'unknown';0.460000;3.417744e+01;6.894352e-01;3.849294e-01
