name;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
'unknown';0.010000;0;2.125673e-01;6.731135e-02
'unknown';0.020000;0;4.291350e-01;1.844523e-01
'unknown';0.030000;0;6.377206e-01;2.422356e-01
'unknown';0.040000;0;6.333540e-01;2.374146e-01
'unknown';0.050000;0;6.334791e-01;2.393748e-01
'unknown';0.060000;0;6.386617e-01;2.250737e-01
'unknown';0.070000;0;6.459033e-01;1.921407e-01
'unknown';0.080000;0;6.386655e-01;1.712916e-01
'unknown';0.090000;0;6.295296e-01;1.287698e-01
'unknown';0.100000;0;6.313614e-01;2.179750e-01
'unknown';0.110000;0;6.473570e-01;1.313328e-01
'unknown';0.120000;0;6.537727e-01;1.868304e-01
'unknown';0.130000;0;6.670521e-01;1.526274e-01
'unknown';0.140000;4.802571e+01;6.844115e-01;2.334740e-01
'unknown';0.150000;1.753429e+02;7.134816e-01;2.754886e-01
'unknown';0.160000;3.030276e+02;7.646579e-01;2.446878e-01
'unknown';0.170000;3.836460e+02;8.189571e-01;2.726439e-01
'unknown';0.180000;3.854796e+02;8.784854e-01;2.115653e-01
'unknown';0.190000;3.879620e+02;8.970132e-01;4.015150e-01
'unknown';0.200000;3.907365e+02;8.993111e-01;3.783023e-01
'unknown';0.210000;3.947086e+02;8.975389e-01;4.559180e-01
'unknown';0.220000;3.992386e+02;8.946351e-01;3.376808e-01
'unknown';0.230000;4.032470e+02;8.896146e-01;4.053702e-01
'unknown';0.240000;4.060707e+02;8.825228e-01;3.902048e-01
'unknown';0.250000;4.077939e+02;8.757309e-01;3.287798e-01
'unknown';0.260000;4.094649e+02;8.710989e-01;3.651197e-01
'unknown';0.270000;4.107666e+02;8.656063e-01;3.441683e-01
'unknown';0.280000;3.752775e+02;8.572519e-01;5.109602e-01
'unknown';0.290000;3.399388e+02;8.561924e-01;4.884840e-01
'unknown';0.300000;3.050579e+02;8.558776e-01;4.826261e-01
'unknown';0.310000;3.068102e+02;8.607552e-01;7.129400e-01
'unknown';0.320000;3.079725e+02;8.627580e-01;7.712795e-01
'unknown';0.330000;3.087598e+02;8.682904e-01;9.831677e-01
'unknown';0.340000;3.097078e+02;8.723648e-01;5.436896e-01
'unknown';0.350000;3.107837e+02;8.656321e-01;4.331054e-01
'unknown';0.360000;3.146784e+02;8.572510e-01;5.800242e-01
'unknown';0.370000;3.192874e+02;8.548861e-01;8.212224e-01
'unknown';0.380000;3.244967e+02;8.558900e-01;7.746198e-01
'unknown';0.390000;3.269035e+02;8.548421e-01;5.585220e-01
'unknown';0.400000;3.280213e+02;8.365895e-01;6.798561e-01
'unknown';0.410000;3.340205e+02;8.357564e-01;1.151471e+00
'unknown';0.420000;3.408928e+02;8.394781e-01;1.272936e+00
'unknown';0.430000;3.480339e+02;8.468006e-01;1.309830e+00
'unknown';0.440000;3.442491e+02;8.346195e-01;1.107439e+00
'unknown';0.450000;3.477541e+02;8.105724e-01;1.056693e+00
'unknown';0.460000;3.514666e+02;7.995319e-01;1.104357e+00
'unknown';0.470000;3.604606e+02;8.079529e-01;9.304401e-01
'unknown';0.480000;3.608966e+02;8.260992e-01;7.452345e-01
'unknown';0.490000;3.614300e+02;8.332674e-01;8.603395e-01
'unknown';0.500000;3.618990e+02;8.257842e-01;1.204368e+00
'unknown';0.510000;3.637168e+02;8.259868e-01;1.325892e+00
'unknown';0.520000;3.657661e+02;8.331421e-01;8.831665e-01
'unknown';0.530000;3.676653e+02;8.365977e-01;5.592102e-01
'unknown';0.540000;3.687808e+02;8.437670e-01;6.815169e-01
'unknown';0.550000;3.686814e+02;8.452348e-01;8.142206e-01
'unknown';0.560000;3.685929e+02;8.354282e-01;8.452633e-01
'unknown';0.570000;3.724955e+02;8.138018e-01;6.928692e-01
'unknown';0.580000;3.781770e+02;8.040659e-01;7.397394e-01
'unknown';0.590000;4.476205e+02;8.289947e-01;9.726807e-01
'unknown';0.600000;5.135270e+02;8.568837e-01;8.977661e-01
'unknown';0.610000;5.792547e+02;8.739498e-01;1.176520e+00
'unknown';0.620000;5.825793e+02;8.714445e-01;1.042788e+00
'unknown';0.630000;5.865174e+02;8.729351e-01;1.379231e+00
'unknown';0.640000;5.898266e+02;8.775287e-01;1.015360e+00
'unknown';0.650000;5.922346e+02;8.846321e-01;7.170193e-01
'unknown';0.660000;5.938265e+02;8.857915e-01;6.175344e-01
'unknown';0.670000;5.298130e+02;8.866963e-01;8.719954e-01
'unknown';0.680000;4.656390e+02;8.889186e-01;9.492735e-01
'unknown';0.690000;4.675103e+02;8.884969e-01;8.790998e-01
'unknown';0.700000;5.352990e+02;8.880026e-01;7.919002e-01
'unknown';0.710000;6.031135e+02;8.911603e-01;7.474279e-01
'unknown';0.720000;6.047661e+02;8.986797e-01;5.490401e-01
'unknown';0.730000;5.394224e+02;9.031261e-01;2.083375e-01
'unknown';0.740000;4.751123e+02;8.982677e-01;6.010394e-01
'unknown';0.750000;4.108688e+02;8.962947e-01;1.017389e+00
'unknown';0.760000;4.133085e+02;8.943420e-01;1.110007e+00
'unknown';0.770000;4.150539e+02;8.821352e-01;1.135242e+00
'unknown';0.780000;4.183360e+02;8.574955e-01;1.061303e+00
'unknown';0.790000;4.214763e+02;8.464463e-01;1.109540e+00
'unknown';0.800000;4.243853e+02;8.548415e-01;9.248770e-01
'unknown';0.810000;4.259653e+02;8.757915e-01;7.817079e-01
'unknown';0.820000;4.282500e+02;8.841354e-01;9.604528e-01
'unknown';0.830000;4.307559e+02;8.820705e-01;7.318280e-01
'unknown';0.840000;4.322756e+02;8.671702e-01;8.519826e-01
'unknown';0.850000;3.962121e+02;8.435776e-01;8.938088e-01
'unknown';0.860000;3.594885e+02;8.279656e-01;1.033592e+00
'unknown';0.870000;3.229665e+02;8.209547e-01;8.469886e-01
'unknown';0.880000;3.013424e+02;8.161209e-01;7.480643e-01
'unknown';0.890000;2.795999e+02;8.108408e-01;7.551807e-01
'unknown';0.900000;2.574337e+02;8.055973e-01;8.798885e-01
'unknown';0.910000;2.777250e+02;8.071545e-01;9.889731e-01
'unknown';0.920000;2.978931e+02;8.132617e-01;1.060884e+00
'unknown';0.930000;3.186215e+02;8.247790e-01;9.856381e-01
'unknown';0.940000;3.546753e+02;8.408425e-01;7.262156e-01
'unknown';0.950000;3.911106e+02;8.524203e-01;6.310349e-01
'unknown';0.960000;4.276506e+02;8.631486e-01;4.504508e-01
'unknown';0.970000;4.283154e+02;8.750774e-01;5.765808e-01
'unknown';0.980000;4.290446e+02;8.864005e-01;7.201564e-01
'unknown';0.990000;4.297383e+02;8.951886e-01;7.623468e-01
'unknown';1.000000;4.305096e+02;9.037533e-01;6.369683e-01
'unknown';1.010000;4.311581e+02;9.118478e-01;6.029873e-01
'unknown';1.020000;4.316252e+02;9.204393e-01;4.845585e-01
'unknown';1.030000;4.319284e+02;9.241778e-01;5.597640e-01
'unknown';1.040000;4.322948e+02;9.248404e-01;7.810376e-01
'unknown';1.050000;4.329311e+02;9.220600e-01;1.230724e+00
'unknown';1.060000;4.338679e+02;9.129701e-01;1.297815e+00
'unknown';1.070000;4.348130e+02;8.961332e-01;1.066748e+00
'unknown';1.080000;4.347321e+02;8.726475e-01;6.593605e-01
'unknown';1.090000;4.336177e+02;8.616539e-01;5.187955e-01
'unknown';1.100000;4.317470e+02;8.574122e-01;2.718478e-01
'unknown';1.110000;3.937411e+02;8.429701e-01;4.911010e-01
'unknown';1.120000;3.556752e+02;8.164449e-01;5.240749e-01
'unknown';1.130000;3.560522e+02;8.005342e-01;5.627214e-01
'unknown';1.140000;3.930841e+02;8.162588e-01;4.845256e-01
'unknown';1.150000;4.306945e+02;8.422787e-01;4.353834e-01
'unknown';1.160000;4.304318e+02;8.622591e-01;3.595114e-01
'unknown';1.170000;4.305400e+02;8.662195e-01;2.612439e-01
'unknown';1.180000;4.311830e+02;8.691549e-01;2.660574e-01
'unknown';1.190000;4.321416e+02;8.616979e-01;6.048536e-01
'unknown';1.200000;4.331325e+02;8.545584e-01;7.225733e-01
'unknown';1.210000;4.330634e+02;8.477138e-01;7.128866e-01
'unknown';1.220000;4.326585e+02;8.467636e-01;5.028290e-01
'unknown';1.230000;4.319878e+02;8.476953e-01;3.125582e-01
'unknown';1.240000;4.253592e+02;8.195570e-01;3.922011e-01
'unknown';1.250000;4.168387e+02;7.907756e-01;5.352591e-01
'unknown';1.260000;4.081781e+02;7.723081e-01;8.245090e-01
'unknown';1.270000;4.141082e+02;7.786562e-01;8.598610e-01
'unknown';1.280000;4.221126e+02;7.967722e-01;6.679106e-01
'unknown';1.290000;4.407787e+02;7.815064e-01;4.852868e-01
'unknown';1.300000;4.403098e+02;7.703252e-01;2.816040e-01
'unknown';1.310000;4.792667e+02;7.436772e-01;2.758508e-01
'unknown';1.320000;3.578701e+02;7.336193e-01;2.161602e-01
'unknown';1.330000;2.475551e+02;7.317058e-01;3.643205e-01
'unknown';1.340000;9.770028e+01;7.426291e-01;6.588193e-01
'unknown';1.350000;2.310933e+02;7.634042e-01;6.928976e-01
'unknown';1.360000;3.646632e+02;7.792153e-01;5.271173e-01
'unknown';1.370000;4.980391e+02;7.960394e-01;3.379356e-01
'unknown';1.380000;4.965108e+02;8.098969e-01;4.324756e-01
'unknown';1.390000;4.966590e+02;8.156874e-01;7.841156e-01
'unknown';1.400000;4.970308e+02;8.114540e-01;1.003352e+00
