name;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
'unknown';0.010000;0;2.128154e-01;2.033723e-01
'unknown';0.020000;0;4.177446e-01;2.031210e-01
'unknown';0.030000;0;6.415327e-01;1.358468e-01
'unknown';0.040000;0;6.395971e-01;1.512785e-01
'unknown';0.050000;0;6.489983e-01;7.367676e-02
'unknown';0.060000;0;6.482721e-01;1.453921e-01
'unknown';0.070000;0;6.543917e-01;1.582451e-01
'unknown';0.080000;0;6.630909e-01;2.203397e-01
'unknown';0.090000;0;6.685243e-01;1.718620e-01
'unknown';0.100000;0;6.609434e-01;1.488778e-01
'unknown';0.110000;0;6.631817e-01;1.230248e-01
'unknown';0.120000;0;6.519427e-01;1.042077e-01
'unknown';0.130000;0;6.721387e-01;7.379770e-02
'unknown';0.140000;8.647708e+01;6.804655e-01;5.767437e-02
'unknown';0.150000;1.730975e+02;7.003483e-01;7.831913e-02
'unknown';0.160000;2.594137e+02;7.083901e-01;1.320140e-01
'unknown';0.170000;1.729366e+02;7.001068e-01;1.476399e-01
'unknown';0.180000;8.631623e+01;6.902798e-01;1.660551e-01
'unknown';0.190000;2.242115e+01;6.953919e-01;1.569908e-01
'unknown';0.200000;9.094884e+01;7.137490e-01;2.325503e-01
'unknown';0.210000;1.609106e+02;7.554870e-01;2.454460e-01
'unknown';0.220000;2.098895e+02;7.977100e-01;1.926449e-01
'unknown';0.230000;2.133763e+02;8.492253e-01;1.903211e-01
'unknown';0.240000;2.155310e+02;8.760788e-01;2.362684e-01
'unknown';0.250000;2.159202e+02;8.868124e-01;3.933874e-01
'unknown';0.260000;2.148351e+02;8.830178e-01;6.251896e-01
'unknown';0.270000;2.103982e+02;8.658049e-01;7.385823e-01
'unknown';0.280000;2.020078e+02;8.476887e-01;7.404569e-01
'unknown';0.290000;1.928878e+02;8.443847e-01;7.670496e-01
'unknown';0.300000;1.859350e+02;8.516881e-01;8.070036e-01
'unknown';0.310000;1.809988e+02;8.537844e-01;8.725289e-01
'unknown';0.320000;1.758701e+02;8.482354e-01;9.220727e-01
'unknown';0.330000;1.704339e+02;8.397777e-01;9.027130e-01
'unknown';0.340000;1.658184e+02;8.414338e-01;7.182767e-01
'unknown';0.350000;1.621303e+02;8.226702e-01;4.368766e-01
'unknown';0.360000;1.581470e+02;7.845629e-01;6.593718e-01
'unknown';0.370000;1.340746e+02;7.448896e-01;8.845282e-01
