name;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
'unknown';0.010000;0;0;4.335920e-03
'unknown';0.020000;0;2.331195e-01;1.429725e-02
'unknown';0.030000;0;2.331195e-01;2.018827e-02
'unknown';0.040000;0;2.331195e-01;2.769041e-02
'unknown';0.050000;0;0;2.430110e-02
'unknown';0.060000;0;0;2.430110e-02
'unknown';0.070000;0;0;2.338965e-02
'unknown';0.080000;0;0;3.075369e-02
'unknown';0.090000;0;2.405000e-01;4.033560e-02
'unknown';0.100000;0;2.405000e-01;3.280858e-02
'unknown';0.110000;0;4.731772e-01;2.111541e-02
'unknown';0.120000;0;4.627500e-01;1.917649e-02
'unknown';0.130000;0;4.627500e-01;3.198107e-02
'unknown';0.140000;0;2.300729e-01;3.694705e-02
'unknown';0.150000;0;2.158319e-01;3.734910e-02
'unknown';0.160000;0;4.333867e-01;2.703595e-02
'unknown';0.170000;0;6.477051e-01;2.416300e-02
'unknown';0.180000;0;4.318732e-01;1.456286e-02
'unknown';0.190000;0;4.408686e-01;1.524387e-02
'unknown';0.200000;0;4.523772e-01;1.929007e-02
'unknown';0.210000;0;6.794798e-01;1.719704e-02
'unknown';0.220000;0;6.847294e-01;1.286791e-02
'unknown';0.230000;0;4.589024e-01;8.821704e-03
'unknown';0.240000;0;4.644206e-01;1.378768e-02
'unknown';0.250000;0;4.680355e-01;1.935500e-02
'unknown';0.260000;0;4.680355e-01;2.222795e-02
'unknown';0.270000;0;2.354146e-01;1.935500e-02
'unknown';0.280000;0;2.141794e-01;2.099941e-02
'unknown';0.290000;0;4.262163e-01;2.217266e-02
'unknown';0.300000;0;6.343122e-01;1.783674e-02
'unknown';0.310000;0;4.201328e-01;1.731124e-02
'unknown';0.320000;0;4.406274e-01;1.232871e-02
'unknown';0.330000;0;4.698030e-01;1.821973e-02
'unknown';0.340000;0;7.012863e-01;1.586263e-02
'unknown';0.350000;0;6.922925e-01;2.139216e-02
'unknown';0.360000;0;6.804271e-01;2.271001e-02
'unknown';0.370000;0;6.746164e-01;3.269963e-02
'unknown';0.380000;0;6.801953e-01;3.215263e-02
'unknown';0.390000;0;6.759321e-01;3.490509e-02
'unknown';0.400000;0;6.785554e-01;2.349626e-02
'unknown';0.410000;0;6.755459e-01;2.944466e-02
'unknown';0.420000;0;6.776193e-01;3.260717e-02
'unknown';0.430000;2.593421e+01;6.886265e-01;3.466323e-02
'unknown';0.440000;5.161892e+01;7.018092e-01;2.373230e-02
'unknown';0.450000;5.161892e+01;7.036767e-01;1.494438e-02
'unknown';0.460000;2.568471e+01;6.954710e-01;1.362653e-02
'unknown';0.470000;0;6.860047e-01;1.803715e-02
'unknown';0.480000;0;6.906161e-01;1.710081e-02
'unknown';0.490000;0;6.849710e-01;2.433363e-02
'unknown';0.500000;0;6.833264e-01;2.241444e-02
'unknown';0.510000;0;6.840851e-01;2.946625e-02
'unknown';0.520000;5.556540e+01;6.997359e-01;2.987643e-02
'unknown';0.530000;1.109907e+02;7.113634e-01;3.394674e-02
'unknown';0.540000;1.664597e+02;7.329953e-01;3.533340e-02
'unknown';0.550000;1.663336e+02;7.389681e-01;2.837141e-02
'unknown';0.560000;1.658772e+02;7.339746e-01;2.180967e-02
'unknown';0.570000;1.329667e+02;7.172391e-01;2.042302e-02
'unknown';0.580000;1.001805e+02;7.062740e-01;2.223311e-02
'unknown';0.590000;4.521157e+01;7.038188e-01;3.355140e-02
'unknown';0.600000;2.265304e+01;6.878352e-01;2.743592e-02
'unknown';0.610000;0;6.766849e-01;2.245339e-02
'unknown';0.620000;2.659859e+01;6.907175e-01;1.494438e-02
'unknown';0.630000;4.777304e+01;7.144230e-01;2.288505e-02
'unknown';0.640000;6.849148e+01;7.264101e-01;2.993686e-02
'unknown';0.650000;6.708853e+01;7.147991e-01;2.993686e-02
'unknown';0.660000;4.591407e+01;6.993292e-01;2.105986e-02
'unknown';0.670000;2.519563e+01;6.824796e-01;2.006308e-02
'unknown';0.680000;0;6.752633e-01;1.285421e-02
'unknown';0.690000;5.530481e+01;6.843731e-01;1.169751e-02
'unknown';0.700000;8.332170e+01;7.080636e-01;8.814919e-03
'unknown';0.710000;1.059386e+02;7.153842e-01;1.105781e-02
'unknown';0.720000;5.063377e+01;7.047176e-01;1.538694e-02
'unknown';0.730000;2.261688e+01;6.850374e-01;1.221451e-02
'unknown';0.740000;0;6.740311e-01;2.723322e-02
'unknown';0.750000;0;6.796184e-01;3.249925e-02
'unknown';0.760000;0;6.811678e-01;3.802878e-02
'unknown';0.770000;0;6.762674e-01;2.076717e-02
'unknown';0.780000;0;6.640463e-01;1.482014e-02
'unknown';0.790000;0;6.649091e-01;1.246305e-02
'unknown';0.800000;0;6.743901e-01;1.586263e-02
'unknown';0.810000;0;6.857494e-01;2.267654e-02
'unknown';0.820000;2.171737e+01;6.946301e-01;3.194587e-02
'unknown';0.830000;4.283286e+01;7.004640e-01;4.287681e-02
'unknown';0.840000;4.283286e+01;6.976643e-01;4.329572e-02
'unknown';0.850000;2.111549e+01;6.837247e-01;3.334538e-02
'unknown';0.860000;0;6.714581e-01;3.129144e-02
'unknown';0.870000;0;6.628913e-01;3.210367e-02
'unknown';0.880000;0;6.610306e-01;3.566727e-02
'unknown';0.890000;0;6.635874e-01;2.563357e-02
'unknown';0.900000;0;4.441825e-01;1.603343e-02
'unknown';0.910000;0;2.245817e-01;6.578812e-03
'unknown';0.920000;4.792432e+01;2.360379e-01;1.526253e-02
'unknown';0.930000;9.627132e+01;4.859117e-01;1.092661e-02
'unknown';0.940000;1.453440e+02;7.296020e-01;2.088793e-02
'unknown';0.950000;1.470085e+02;7.294402e-01;2.985334e-02
'unknown';0.960000;9.866146e+01;7.054029e-01;3.823546e-02
'unknown';0.970000;4.958878e+01;6.862049e-01;3.416515e-02
'unknown';0.980000;3.592668e+01;6.868649e-01;2.372776e-02
'unknown';0.990000;8.913584e+01;6.999339e-01;1.758853e-02
'unknown';1.000000;1.423450e+02;7.161748e-01;2.007964e-02
'unknown';1.010000;1.064183e+02;7.079777e-01;3.174813e-02
'unknown';1.020000;5.320917e+01;6.953868e-01;3.607726e-02
'unknown';1.030000;2.670315e+01;6.897485e-01;2.769514e-02
'unknown';1.040000;5.328907e+01;6.982310e-01;1.702343e-02
'unknown';1.050000;7.971439e+01;7.091950e-01;2.137800e-02
'unknown';1.060000;5.301124e+01;6.991832e-01;3.793964e-02
'unknown';1.070000;2.642532e+01;4.623615e-01;3.182417e-02
'unknown';1.080000;0;4.414184e-01;3.781160e-02
'unknown';1.090000;5.015617e+01;4.530691e-01;2.714098e-02
'unknown';1.100000;7.520660e+01;6.890308e-01;3.550998e-02
'unknown';1.110000;1.003901e+02;7.094836e-01;2.199553e-02
'unknown';1.120000;5.023395e+01;4.727499e-01;2.044043e-02
'unknown';1.130000;2.518353e+01;4.533912e-01;2.001210e-02
'unknown';1.140000;0;4.416211e-01;2.800093e-02
'unknown';1.150000;0;6.562386e-01;2.590790e-02
'unknown';1.160000;0;6.642820e-01;1.952233e-02
'unknown';1.170000;0;6.565771e-01;1.037681e-02
'unknown';1.180000;0;6.670573e-01;1.328673e-02
'unknown';1.190000;0;4.424109e-01;7.395707e-03
'unknown';1.200000;0;2.250978e-01;1.511414e-02
'unknown';1.210000;0;2.158811e-01;2.543426e-02
'unknown';1.220000;0;4.316385e-01;3.937032e-02
'unknown';1.230000;0;6.520922e-01;3.374491e-02
'unknown';1.240000;0;6.494851e-01;2.484401e-02
'unknown';1.250000;0;6.443166e-01;1.679897e-02
'unknown';1.260000;0;6.446297e-01;2.558688e-02
'unknown';1.270000;0;6.330481e-01;2.416767e-02
'unknown';1.280000;0;6.332130e-01;2.167623e-02
