name;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
'unknown';0.010000;0;2.510617e-01;3.178436e-01
'unknown';0.020000;0;2.510617e-01;4.792664e-01
'unknown';0.030000;0;2.510617e-01;7.038919e-01
'unknown';0.040000;2.527054e+01;2.385991e-01;7.401244e-01
'unknown';0.050000;5.149227e+01;4.892327e-01;5.794451e-01
'unknown';0.060000;7.573118e+01;7.278761e-01;5.322589e-01
'unknown';0.070000;5.046064e+01;7.224422e-01;4.184069e-01
'unknown';0.080000;2.423891e+01;6.978831e-01;6.161618e-01
'unknown';0.090000;0;6.978621e-01;4.626339e-01
'unknown';0.100000;0;6.910102e-01;3.495849e-01
'unknown';0.110000;0;6.987289e-01;1.577125e-01
'unknown';0.120000;0;6.918655e-01;2.396262e-01
'unknown';0.130000;1.900308e+02;7.188516e-01;3.970467e-01
'unknown';0.140000;3.790527e+02;7.370157e-01;3.942339e-01
'unknown';0.150000;4.153065e+02;7.437048e-01;3.313888e-01
'unknown';0.160000;2.252756e+02;7.137178e-01;3.355586e-01
'unknown';0.170000;3.625375e+01;6.923928e-01;4.129212e-01
'unknown';0.180000;0;6.832776e-01;5.012663e-01
'unknown';0.190000;0;6.804152e-01;4.273991e-01
'unknown';0.200000;0;6.705027e-01;3.553548e-01
'unknown';0.210000;0;6.691729e-01;2.467601e-01
'unknown';0.220000;0;6.737840e-01;2.011499e-01
'unknown';0.230000;0;6.749629e-01;2.362370e-01
'unknown';0.240000;0;6.568674e-01;1.911630e-01
'unknown';0.250000;0;6.505572e-01;1.769602e-01
'unknown';0.260000;0;6.322460e-01;2.405503e-01
'unknown';0.270000;0;6.271228e-01;2.771360e-01
'unknown';0.280000;0;6.071402e-01;3.666815e-01
'unknown';0.290000;0;5.864449e-01;4.310895e-01
'unknown';0.300000;0;5.867317e-01;4.562219e-01
'unknown';0.310000;0;5.998785e-01;5.050600e-01
'unknown';0.320000;0;6.226367e-01;4.017035e-01
'unknown';0.330000;0;6.245892e-01;6.694325e-01
'unknown';0.340000;9.726374e+01;6.718659e-01;7.615635e-01
'unknown';0.350000;1.948789e+02;7.408662e-01;8.158007e-01
'unknown';0.360000;2.924320e+02;8.100002e-01;5.726562e-01
'unknown';0.370000;2.927268e+02;8.251461e-01;7.030280e-01
'unknown';0.380000;2.937067e+02;8.127425e-01;9.100080e-01
'unknown';0.390000;3.075874e+02;7.891218e-01;1.159108e+00
'unknown';0.400000;3.214626e+02;7.533591e-01;1.117543e+00
'unknown';0.410000;3.244423e+02;7.396939e-01;1.005288e+00
'unknown';0.420000;3.143849e+02;7.553617e-01;9.476243e-01
'unknown';0.430000;3.043124e+02;7.860053e-01;7.659019e-01
'unknown';0.440000;3.060024e+02;7.995690e-01;7.232218e-01
'unknown';0.450000;3.092390e+02;7.811310e-01;5.772021e-01
'unknown';0.460000;2.078777e+02;7.419350e-01;4.633127e-01
'unknown';0.470000;1.046130e+02;7.169501e-01;3.535646e-01
'unknown';0.480000;0;6.984283e-01;3.526818e-01
'unknown';0.490000;4.004357e+01;7.090424e-01;4.536171e-01
'unknown';0.500000;7.691883e+01;7.123372e-01;4.928668e-01
'unknown';0.510000;1.137016e+02;7.309073e-01;5.321689e-01
'unknown';0.520000;1.099258e+02;7.412222e-01;4.778309e-01
'unknown';0.530000;7.305051e+01;5.007668e-01;4.648131e-01
'unknown';0.540000;3.626773e+01;4.733050e-01;3.453520e-01
'unknown';0.550000;0;4.433050e-01;3.582985e-01
'unknown';0.560000;0;6.559752e-01;3.297851e-01
'unknown';0.570000;0;6.421869e-01;4.077637e-01
'unknown';0.580000;0;6.380782e-01;4.439943e-01
'unknown';0.590000;1.226722e+02;6.767855e-01;5.700196e-01
'unknown';0.600000;2.453262e+02;7.301755e-01;5.285583e-01
'unknown';0.610000;3.804926e+02;7.959685e-01;4.648230e-01
'unknown';0.620000;3.950813e+02;8.280360e-01;5.589731e-01
'unknown';0.630000;4.423790e+02;8.079826e-01;5.665745e-01
'unknown';0.640000;4.771645e+02;7.943651e-01;9.262064e-01
'unknown';0.650000;5.291234e+02;7.899551e-01;1.080428e+00
'unknown';0.660000;5.492238e+02;8.461268e-01;1.318477e+00
'unknown';0.670000;5.708904e+02;8.647136e-01;1.096589e+00
'unknown';0.680000;5.882023e+02;8.574329e-01;9.597064e-01
'unknown';0.690000;6.031085e+02;8.335099e-01;6.423623e-01
'unknown';0.700000;6.070889e+02;8.386922e-01;6.985577e-01
'unknown';0.710000;5.928103e+02;8.636079e-01;5.185097e-01
'unknown';0.720000;5.792048e+02;8.841133e-01;9.836467e-01
'unknown';0.730000;5.642275e+02;8.657620e-01;1.326247e+00
'unknown';0.740000;5.518186e+02;8.395441e-01;1.416717e+00
