name;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
'unknown';0.010000;0;2.305920e-01;4.057107e-01
'unknown';0.020000;4.176401e+01;4.664692e-01;3.690680e-01
'unknown';0.030000;1.130460e+02;7.004657e-01;3.617218e-01
'unknown';0.040000;1.841898e+02;7.165471e-01;4.708517e-01
'unknown';0.050000;2.119624e+02;7.204650e-01;4.302608e-01
'unknown';0.060000;1.406804e+02;7.189832e-01;3.126366e-01
'unknown';0.070000;6.953654e+01;6.948247e-01;2.678658e-01
'unknown';0.080000;6.547575e+01;6.937882e-01;3.103253e-01
'unknown';0.090000;9.867976e+01;6.954997e-01;4.270874e-01
'unknown';0.100000;9.867976e+01;7.012439e-01;4.829407e-01
'unknown';0.110000;3.320402e+01;6.956463e-01;4.666857e-01
'unknown';0.120000;0;6.990905e-01;6.739885e-01
'unknown';0.130000;0;6.976107e-01;6.734120e-01
'unknown';0.140000;0;6.955872e-01;7.735897e-01
'unknown';0.150000;0;6.913495e-01;7.819505e-01
'unknown';0.160000;0;6.923693e-01;6.543794e-01
'unknown';0.170000;7.091212e+01;7.069322e-01;4.624952e-01
'unknown';0.180000;1.408421e+02;7.163488e-01;4.321593e-01
'unknown';0.190000;1.408421e+02;7.196932e-01;5.668554e-01
'unknown';0.200000;6.993002e+01;7.061417e-01;7.010531e-01
'unknown';0.210000;6.096678e+01;7.131116e-01;6.256094e-01
'unknown';0.220000;1.224958e+02;7.384386e-01;7.226399e-01
'unknown';0.230000;1.836266e+02;7.568801e-01;8.178432e-01
'unknown';0.240000;1.838008e+02;7.475726e-01;8.974640e-01
'unknown';0.250000;1.835293e+02;7.312080e-01;8.004335e-01
'unknown';0.260000;1.662925e+02;7.246988e-01;6.507428e-01
'unknown';0.270000;1.427269e+02;7.237408e-01;4.636935e-01
'unknown';0.280000;1.551560e+02;7.287610e-01;3.543775e-01
'unknown';0.290000;1.831479e+02;7.201045e-01;4.041217e-01
'unknown';0.300000;1.995329e+02;7.226276e-01;5.100139e-01
'unknown';0.310000;1.827422e+02;7.201464e-01;5.866027e-01
'unknown';0.320000;1.108563e+02;7.159030e-01;5.992463e-01
'unknown';0.330000;5.689598e+01;6.971830e-01;5.992463e-01
'unknown';0.340000;0;6.821671e-01;4.659857e-01
'unknown';0.350000;0;6.842257e-01;4.376684e-01
