name;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
'unknown';0.010000;0;2.302632e-01;7.869758e-02
'unknown';0.020000;0;4.590844e-01;7.061210e-02
'unknown';0.030000;0;4.590844e-01;6.696532e-02
'unknown';0.040000;0;4.772810e-01;8.238592e-02
'unknown';0.050000;0;4.793233e-01;9.107169e-02
'unknown';0.060000;0;4.793233e-01;7.936659e-02
'unknown';0.070000;0;4.527708e-01;6.277416e-02
'unknown';0.080000;0;2.219073e-01;4.701023e-02
'unknown';0.090000;0;4.530778e-01;4.829876e-02
'unknown';0.100000;0;4.576836e-01;4.219714e-02
'unknown';0.110000;0;4.576836e-01;4.868092e-02
'unknown';0.120000;2.321805e+01;4.663574e-01;5.922846e-02
'unknown';0.130000;5.749390e+01;5.007194e-01;6.110170e-02
'unknown';0.140000;9.161452e+01;7.666197e-01;7.026240e-02
'unknown';0.150000;1.015411e+02;7.916209e-01;9.115904e-02
'unknown';0.160000;9.955694e+01;8.014793e-01;1.551903e-01
'unknown';0.170000;9.697703e+01;8.080166e-01;2.321035e-01
'unknown';0.180000;9.437500e+01;8.062392e-01;2.834955e-01
'unknown';0.190000;1.180420e+02;7.831926e-01;3.618585e-01
'unknown';0.200000;1.418178e+02;7.817548e-01;4.753455e-01
'unknown';0.210000;1.657237e+02;7.940102e-01;5.519565e-01
'unknown';0.220000;1.629822e+02;8.248439e-01;5.776767e-01
'unknown';0.230000;1.595322e+02;8.378539e-01;5.677266e-01
'unknown';0.240000;1.562607e+02;8.444851e-01;6.796708e-01
'unknown';0.250000;1.534069e+02;8.482427e-01;5.296313e-01
'unknown';0.260000;1.509647e+02;8.480964e-01;6.271325e-01
'unknown';0.270000;1.483217e+02;8.516443e-01;4.876522e-01
'unknown';0.280000;1.458753e+02;8.528122e-01;8.964427e-01
'unknown';0.290000;1.437120e+02;8.531632e-01;7.343571e-01
'unknown';0.300000;1.416253e+02;8.495890e-01;1.065855e+00
'unknown';0.310000;1.399293e+02;8.439514e-01;6.527188e-01
'unknown';0.320000;1.385679e+02;8.320498e-01;1.062154e+00
'unknown';0.330000;1.823281e+02;8.306572e-01;8.830514e-01
'unknown';0.340000;2.258955e+02;8.370793e-01;1.090902e+00
'unknown';0.350000;2.694989e+02;8.504705e-01;8.568137e-01
'unknown';0.360000;2.685923e+02;8.554956e-01;7.211165e-01
'unknown';0.370000;2.677004e+02;8.584453e-01;1.110094e+00
'unknown';0.380000;2.666118e+02;8.581007e-01;1.179608e+00
'unknown';0.390000;2.644088e+02;8.572597e-01;1.328174e+00
'unknown';0.400000;2.187280e+02;8.542258e-01;1.020054e+00
'unknown';0.410000;1.735292e+02;8.487412e-01;9.224882e-01
'unknown';0.420000;1.293905e+02;8.408995e-01;8.743725e-01
'unknown';0.430000;1.290587e+02;8.131292e-01;7.056658e-01
'unknown';0.440000;8.584310e+01;7.657661e-01;6.452321e-01
'unknown';0.450000;8.586587e+01;7.224202e-01;5.104992e-01
'unknown';0.460000;8.065842e+01;7.082979e-01;4.586371e-01
